Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,TotalSpent,Living_With,Children,Parenthood,Kmeans,ClustName
1,1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,17452800000000000,52,8,0,0,0,1,LowBuyer
0,7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,86313600000000000,31,119,0,1,1,1,LowBuyer
1,40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,50198400000000000,55,21,1,2,1,1,LowBuyer
2,20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,22204800000000000,50,10,1,1,1,1,LowBuyer
1,65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,16934400000000000,48,973,1,1,1,0,MidBuyer
2,69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,40262400000000000,58,1536,1,0,0,2,HighBuyer
1,67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,43891200000000000,71,992,1,2,1,0,MidBuyer
2,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,56332800000000000,56,1529,1,1,1,0,MidBuyer
1,74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,31276800000000000,51,860,1,1,1,0,MidBuyer
2,55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,74217600000000000,53,418,1,2,1,0,MidBuyer
0,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,86659200000000000,68,587,1,1,1,0,MidBuyer
1,39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,22636800000000000,47,23,1,2,1,1,LowBuyer
1,76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,41212800000000000,54,2279,1,0,0,2,HighBuyer
2,90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,48643200000000000,40,1779,0,0,0,2,HighBuyer
2,73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,49507200000000000,41,1804,1,0,0,2,HighBuyer
1,31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,47260800000000000,63,48,1,2,1,1,LowBuyer
1,47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,16070400000000000,71,83,0,2,1,1,LowBuyer
2,53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,69379200000000000,60,793,1,2,1,0,MidBuyer
1,19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,42422400000000000,53,84,1,1,1,1,LowBuyer
2,45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,40867200000000000,75,183,1,1,1,1,LowBuyer
0,85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,14515200000000000,65,1383,0,0,0,2,HighBuyer
1,55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,13392000000000000,79,999,1,0,0,2,HighBuyer
2,64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,59011200000000000,60,825,0,1,1,0,MidBuyer
1,38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,71884800000000000,51,246,0,1,1,1,LowBuyer
2,57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,54172800000000000,57,610,1,2,1,0,MidBuyer
2,23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,64368000000000000,55,76,0,1,1,1,LowBuyer
1,66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,55987200000000000,52,1286,1,1,1,0,MidBuyer
2,37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,30672000000000000,48,30,1,1,1,1,LowBuyer
1,40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,60825600000000000,59,99,1,3,1,1,LowBuyer
1,71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,69638400000000000,45,1192,0,0,0,2,HighBuyer
1,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,32140800000000000,48,362,1,1,1,0,MidBuyer
1,78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,70761600000000000,40,2130,1,0,0,2,HighBuyer
0,49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,72576000000000000,52,1229,0,0,0,2,HighBuyer
2,37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,69724800000000000,66,38,1,2,1,1,LowBuyer
2,39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,43459200000000000,72,485,1,0,0,0,MidBuyer
0,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,81129600000000000,72,434,1,0,0,0,MidBuyer
1,33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,54604800000000000,53,44,0,1,1,1,LowBuyer
2,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,64195200000000000,51,496,1,1,1,0,MidBuyer
0,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,42076800000000000,54,78,1,2,1,1,LowBuyer
2,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,37152000000000000,51,2346,1,0,0,2,HighBuyer
1,52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,60998400000000000,52,794,1,0,0,2,HighBuyer
1,15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,49766400000000000,67,17,1,0,0,1,LowBuyer
0,43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,22723200000000000,50,76,1,1,1,1,LowBuyer
2,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,44236800000000000,46,15,0,2,1,1,LowBuyer
2,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,172800000000000,60,62,0,2,1,1,LowBuyer
2,60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,21772800000000000,69,198,1,1,1,1,LowBuyer
2,34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,35164800000000000,45,49,1,1,1,1,LowBuyer
1,57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,45792000000000000,57,802,1,1,1,0,MidBuyer
1,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,25056000000000000,77,1736,1,0,0,2,HighBuyer
1,7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,61257600000000000,45,57,0,2,1,1,LowBuyer
0,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,25142400000000000,38,37,1,0,0,1,LowBuyer
1,44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,56073600000000000,53,310,0,2,1,1,LowBuyer
1,71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,91584000000000000,44,1305,1,0,0,2,HighBuyer
1,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,45446400000000000,57,832,1,1,1,0,MidBuyer
1,50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,55468800000000000,47,401,1,2,1,0,MidBuyer
2,81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,17020800000000000,58,1501,1,0,0,2,HighBuyer
1,65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,28166400000000000,41,1189,1,0,0,2,HighBuyer
1,59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,43372800000000000,51,1194,1,1,1,0,MidBuyer
2,65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,26697600000000000,63,656,1,1,1,0,MidBuyer
2,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,64195200000000000,67,1540,0,0,0,2,HighBuyer
2,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,40348800000000000,58,311,1,1,1,0,MidBuyer
0,74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,46915200000000000,68,820,1,1,1,0,MidBuyer
0,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,3024000000000000,34,274,1,1,1,1,LowBuyer
2,27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,51408000000000000,61,57,0,2,1,1,LowBuyer
1,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,60048000000000000,58,448,1,1,1,0,MidBuyer
0,46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,5270400000000000,50,44,1,2,1,1,LowBuyer
1,37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,29203200000000000,39,61,1,1,1,1,LowBuyer
2,81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,51235200000000000,63,1643,1,0,0,2,HighBuyer
2,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,47347200000000000,65,397,1,1,1,0,MidBuyer
1,37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,86572800000000000,46,473,0,2,1,1,LowBuyer
0,18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,21772800000000000,49,50,1,1,1,1,LowBuyer
2,72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,57024000000000000,61,1678,1,1,1,0,MidBuyer
1,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,20044800000000000,41,58,1,0,0,1,LowBuyer
2,45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,37756800000000000,48,170,1,1,1,1,LowBuyer
2,6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,31017600000000000,41,373,0,0,0,1,LowBuyer
2,71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,33177600000000000,78,1196,1,0,0,2,HighBuyer
1,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,13478400000000000,44,101,1,1,1,1,LowBuyer
1,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,62553600000000000,54,316,1,2,1,0,MidBuyer
1,71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,38361600000000000,61,1400,1,1,1,0,MidBuyer
1,90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,42768000000000000,75,1424,0,0,0,2,HighBuyer
2,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,72576000000000000,45,844,1,1,1,0,MidBuyer
1,51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,38448000000000000,48,311,1,1,1,0,MidBuyer
1,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,42163200000000000,41,1149,1,0,0,2,HighBuyer
2,35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,19872000000000000,40,129,1,0,0,1,LowBuyer
1,40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,35942400000000000,71,32,0,1,1,1,LowBuyer
1,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,73440000000000000,41,299,0,1,1,1,LowBuyer
1,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,16502400000000000,61,320,1,1,1,1,LowBuyer
2,43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,64368000000000000,46,441,1,1,1,0,MidBuyer
2,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,91670400000000000,74,1178,1,2,1,0,MidBuyer
1,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,56851200000000000,33,85,1,0,0,1,LowBuyer
0,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,54086400000000000,41,24,0,1,1,1,LowBuyer
0,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,37152000000000000,64,30,1,1,1,1,LowBuyer
1,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,39916800000000000,47,800,1,1,1,0,MidBuyer
2,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,53222400000000000,67,1483,1,0,0,2,HighBuyer
1,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,35510400000000000,30,1258,0,0,0,2,HighBuyer
1,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,73180800000000000,36,28,1,1,1,1,LowBuyer
1,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,27043200000000000,58,227,1,1,1,1,LowBuyer
1,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,70502400000000000,41,1555,1,0,0,2,HighBuyer
1,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,54345600000000000,61,861,0,1,1,0,MidBuyer
1,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,51235200000000000,45,103,1,1,1,1,LowBuyer
2,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,19180800000000000,77,634,0,0,0,2,HighBuyer
1,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,29548800000000000,60,1918,0,0,0,2,HighBuyer
2,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,52272000000000000,52,131,0,2,1,1,LowBuyer
1,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,69206400000000000,55,586,1,2,1,0,MidBuyer
0,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,32659200000000000,31,62,1,1,1,1,LowBuyer
1,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,47952000000000000,49,447,0,2,1,0,MidBuyer
0,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,74131200000000000,73,939,1,0,0,2,HighBuyer
0,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,43113600000000000,46,797,0,1,1,0,MidBuyer
2,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,83894400000000000,65,1143,0,1,1,0,MidBuyer
1,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,44323200000000000,47,415,0,1,1,0,MidBuyer
1,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,32486400000000000,50,30,1,1,1,1,LowBuyer
1,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,17884800000000000,65,251,1,1,1,1,LowBuyer
1,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,19094400000000000,48,237,0,1,1,1,LowBuyer
0,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,29894400000000000,63,91,1,2,1,1,LowBuyer
2,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,83808000000000000,63,493,0,1,1,0,MidBuyer
2,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,55555200000000000,54,971,1,1,1,0,MidBuyer
1,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,88819200000000000,63,371,0,1,1,0,MidBuyer
1,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,29462400000000000,48,396,0,3,1,0,MidBuyer
1,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,40867200000000000,38,68,1,1,1,1,LowBuyer
2,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,45705600000000000,52,322,1,1,1,0,MidBuyer
2,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,18576000000000000,68,222,0,1,1,1,LowBuyer
0,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,55209600000000000,67,177,1,2,1,1,LowBuyer
1,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,78537600000000000,50,45,1,1,1,1,LowBuyer
1,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,28080000000000000,75,1899,1,0,0,2,HighBuyer
1,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,62208000000000000,43,41,1,2,1,1,LowBuyer
2,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,33782400000000000,51,325,1,2,1,0,MidBuyer
1,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,54950400000000000,50,95,1,1,1,1,LowBuyer
2,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,26438400000000000,51,42,1,1,1,1,LowBuyer
0,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,70502400000000000,48,72,0,2,1,1,LowBuyer
2,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,17712000000000000,51,20,1,1,1,1,LowBuyer
2,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,42681600000000000,67,789,1,2,1,0,MidBuyer
1,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,17107200000000000,49,15,0,2,1,1,LowBuyer
1,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,13564800000000000,51,59,0,1,1,1,LowBuyer
2,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,67824000000000000,54,417,1,2,1,0,MidBuyer
1,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,71971200000000000,62,289,1,2,1,0,MidBuyer
1,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,19785600000000000,70,188,1,1,1,1,LowBuyer
1,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,73008000000000000,66,354,0,1,1,0,MidBuyer
2,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,62726400000000000,53,727,1,1,1,0,MidBuyer
2,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,76118400000000000,56,146,1,2,1,1,LowBuyer
2,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,30585600000000000,70,794,1,1,1,0,MidBuyer
1,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,73353600000000000,73,454,1,1,1,0,MidBuyer
2,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,78624000000000000,70,152,0,2,1,1,LowBuyer
2,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,69033600000000000,46,797,1,1,1,0,MidBuyer
2,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,25142400000000000,54,20,1,2,1,1,LowBuyer
1,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,27475200000000000,79,1428,1,0,0,2,HighBuyer
1,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,57110400000000000,33,209,0,1,1,1,LowBuyer
1,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,36806400000000000,44,545,0,1,1,0,MidBuyer
1,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,24710400000000000,75,222,1,0,0,1,LowBuyer
1,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,22896000000000000,51,61,1,3,1,1,LowBuyer
1,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,26956800000000000,50,44,1,2,1,1,LowBuyer
2,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,2764800000000000,51,8,1,3,1,1,LowBuyer
0,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,36201600000000000,51,817,0,0,0,2,HighBuyer
2,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,25315200000000000,54,42,1,1,1,1,LowBuyer
1,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,52704000000000000,53,78,1,1,1,1,LowBuyer
2,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,52012800000000000,49,23,1,1,1,1,LowBuyer
2,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,38534400000000000,51,19,1,1,1,1,LowBuyer
0,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,21686400000000000,65,61,0,2,1,1,LowBuyer
1,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,52876800000000000,51,449,0,0,0,2,HighBuyer
0,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,25574400000000000,50,38,0,1,1,1,LowBuyer
1,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,30412800000000000,38,1131,1,0,0,2,HighBuyer
1,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,30067200000000000,50,34,0,2,1,1,LowBuyer
1,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,34732800000000000,56,294,0,2,1,0,MidBuyer
0,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,52704000000000000,44,48,1,2,1,1,LowBuyer
0,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,58752000000000000,37,30,1,0,0,1,LowBuyer
1,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,19612800000000000,59,125,1,0,0,1,LowBuyer
1,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,43718400000000000,71,70,1,2,1,1,LowBuyer
2,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,38102400000000000,74,22,1,2,1,1,LowBuyer
1,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,86572800000000000,44,65,1,1,1,1,LowBuyer
2,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,66787200000000000,75,1930,0,0,0,2,HighBuyer
1,82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,37584000000000000,77,2283,1,0,0,2,HighBuyer
1,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,36028800000000000,65,310,1,0,0,2,HighBuyer
0,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,62208000000000000,52,1319,1,0,0,2,HighBuyer
1,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,91497600000000000,66,879,1,1,1,0,MidBuyer
2,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,35164800000000000,41,1244,1,0,0,2,HighBuyer
0,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,22291200000000000,50,690,1,1,1,0,MidBuyer
1,46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,56764800000000000,51,209,1,1,1,1,LowBuyer
1,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,7862400000000000,58,1134,1,0,0,2,HighBuyer
1,73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,33523200000000000,70,1507,0,0,0,2,HighBuyer
2,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,37324800000000000,56,57,0,1,1,1,LowBuyer
2,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,71712000000000000,58,529,1,0,0,0,MidBuyer
1,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,67737600000000000,52,180,0,1,1,1,LowBuyer
1,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,31968000000000000,51,77,1,2,1,1,LowBuyer
1,93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,345600000000000,53,2349,0,0,0,2,HighBuyer
